Time,,FFT complex,Frequency ,Magnitude
462,,32.985415-22.891076i,7758.789063,0.039209185
466,,-0.462542+2.059953i,7763.671875,0.002061762
469,,-8.953693+8.425031i,7768.554688,0.01200615
472,,-3.548146+11.450974i,7773.4375,0.011707113
475,,-14.670641-22.254664i,7778.320313,0.026030434
478,,5.168629-6.766700i,7783.203125,0.008315299
481,,16.519597-0.503051i,7788.085938,0.016139897
484,,-4.717143-4.096864i,7792.96875,0.006101424
487,,8.927639+12.612604i,7797.851563,0.015090356
490,,-19.145828+3.696795i,7802.734375,0.019042443
490,,-16.665294-2.131600i,7807.617188,0.016407289
498,,23.031672-20.105358i,7812.5,0.029856046
502,,-36.811121+50.816770i,7817.382813,0.061278054
506,,-16.929404-2.462009i,7822.265625,0.016706533
510,,14.310401+27.880482i,7827.148438,0.030604117
515,,-12.842298+2.020063i,7832.03125,0.012695511
520,,19.226444+5.130917i,7836.914063,0.019432918
525,,1.809910+25.627154i,7841.796875,0.025088854
530,,13.251087+29.186724i,7846.679688,0.031302692
535,,5.706762-5.505829i,7851.5625,0.007743918
540,,7.220123+25.929945i,7856.445313,0.02628554
544,,15.681119+2.500773i,7861.328125,0.015507104
547,,-2.224939-9.861773i,7866.210938,0.0098727
551,,-0.572996+6.075447i,7871.09375,0.005959383
555,,2.099050+20.218668i,7875.976563,0.019850913
558,,4.488877-3.878378i,7880.859375,0.005793233
561,,19.330763-1.647749i,7885.742188,0.018946155
565,,-15.421733-12.188192i,7890.625,0.019195897
569,,20.190378+24.119143i,7895.507813,0.030717267
573,,12.777052+8.369087i,7900.390625,0.014916003
576,,-11.107284-1.457795i,7905.273438,0.010939981
580,,2.818526+12.242021i,7910.15625,0.012267863
583,,1.980458+29.388020i,7915.039063,0.028764332
586,,13.463357+26.832660i,7919.921875,0.029317272
588,,-10.857962+28.802249i,7924.804688,0.03005949
590,,-34.134856+32.124349i,7929.6875,0.04577529
593,,9.088349+0.687636i,7934.570313,0.008900709
596,,19.746427-12.068683i,7939.453125,0.02260008
599,,-1.740918+16.082659i,7944.335938,0.015797471
601,,7.648794-3.448848i,7949.21875,0.008193738
603,,11.622198-0.062137i,7954.101563,0.011349965
606,,-4.729577+37.824528i,7958.984375,0.037225658
608,,-6.513115+6.454980i,7963.867188,0.008955
611,,12.244267+19.585415i,7968.75,0.022556492
613,,25.555525+16.124125i,7973.632813,0.029508873
616,,20.451994+11.870537i,7978.515625,0.023093044
617,,7.578517-13.179215i,7983.398438,0.0148465
620,,-35.861024+15.237243i,7988.28125,0.038050698
621,,-24.449807+17.844132i,7993.164063,0.029559469
623,,2.048260+1.862164i,7998.046875,0.002703337
624,,-28.389191-33.361940i,8002.929688,0.042779292
625,,15.568662+27.114657i,8007.8125,0.030533595
627,,7.023077+26.841115i,8012.695313,0.027094446
627,,-18.007653+20.944123i,8017.578125,0.026973849
627,,18.799167-3.801651i,8022.460938,0.018730184
627,,10.933004+12.962595i,8027.34375,0.016560135
627,,-5.042846+21.335323i,8032.226563,0.021409366
627,,-25.534337-3.816023i,8037.109375,0.025212801
626,,-25.593738+29.562350i,8041.992188,0.038185616
626,,3.777416+4.097754i,8046.875,0.005442569
625,,-5.825020+0.656106i,8051.757813,0.005724467
624,,-15.707759+20.427132i,8056.640625,0.025164282
624,,0.670624+37.540228i,8061.523438,0.036666228
623,,-14.395117+39.326674i,8066.40625,0.040896948
623,,13.082160+22.023061i,8071.289063,0.025015218
623,,0.622053+6.296453i,8076.171875,0.006178814
622,,-12.922960+0.664478i,8081.054688,0.01263675
621,,-1.843769+23.216428i,8085.9375,0.022743678
619,,3.284743+3.144464i,8090.820313,0.004440642
618,,13.806650-4.176391i,8095.703125,0.014086413
617,,-14.496019+22.119711i,8100.585938,0.025826638
615,,-18.890029+14.501762i,8105.46875,0.023256427
613,,-9.999126+23.537723i,8110.351563,0.024974179
611,,9.165402-11.210487i,8115.234375,0.014140936
609,,-4.781085-6.703780i,8120.117188,0.008041056
606,,21.653223+21.515607i,8125,0.029809695
603,,5.050007+21.731187i,8129.882813,0.021787349
600,,-0.668684+24.591438i,8134.765625,0.024023953
598,,8.994113+40.916310i,8139.648438,0.040911308
595,,-1.112192+14.461310i,8144.53125,0.014164077
592,,-39.977971+22.035761i,8149.414063,0.044578906
589,,-40.133550+38.468212i,8154.296875,0.054289367
586,,-9.966544+20.841890i,8159.179688,0.022560842
583,,13.424345-3.417156i,8164.0625,0.01352777
580,,-14.862506+22.779694i,8168.945313,0.026561935
577,,9.239854+8.906742i,8173.828125,0.012532952
573,,-8.646235-13.930764i,8178.710938,0.016011562
570,,16.179336+6.760512i,8183.59375,0.017124001
567,,-14.411452-13.487043i,8188.476563,0.019275431
564,,0.334609+5.712323i,8193.359375,0.005588003
560,,26.410768+20.070018i,8198.242188,0.032393835
556,,1.270245+18.895625i,8203.125,0.018494407
554,,37.864524+3.420445i,8208.007813,0.037127638
550,,-30.413512+12.041005i,8212.890625,0.031943709
547,,-35.278957+1.240219i,8217.773438,0.034473389
544,,-0.966457+32.050380i,8222.65625,0.031313426
540,,-10.057605-0.902431i,8227.539063,0.009861338
538,,13.858015+12.779043i,8232.421875,0.018408877
535,,0.624483+14.720033i,8237.304688,0.014387962
531,,-22.531939+39.423883i,8242.1875,0.044344227
527,,7.753123+5.702072i,8247.070313,0.009398598
524,,-5.788503+23.711525i,8251.953125,0.023835792
520,,-2.092259+33.302984i,8256.835938,0.032586565
515,,-21.301650+7.493963i,8261.71875,0.022052152
511,,-2.620250-3.936072i,8266.601563,0.004617641
506,,-14.315044+15.793076i,8271.484375,0.020815716
502,,10.761529+35.952887i,8276.367188,0.036649346
498,,-0.302734+25.501992i,8281.25,0.024906044
494,,3.867590-0.344418i,8286.132813,0.00379189
491,,-6.164508+9.000474i,8291.015625,0.010653473
485,,-8.829977+11.456304i,8295.898438,0.014125273
481,,-23.289479+15.510814i,8300.78125,0.027326047
476,,1.117877+16.592860i,8305.664063,0.016240697
473,,21.580966+3.077140i,8310.546875,0.021288321
468,,8.636985+17.623756i,8315.429688,0.019166374
465,,54.793906-4.510635i,8320.3125,0.053690674
461,,-29.163472+4.853805i,8325.195313,0.028871712
458,,-54.547807+19.791395i,8330.078125,0.056667243
454,,11.168321+17.729955i,8334.960938,0.020463184
451,,-12.995044+8.048414i,8339.84375,0.014927298
447,,-7.627099+2.856693i,8344.726563,0.00795364
444,,3.917935+27.657934i,8349.609375,0.027279352
441,,4.027922+10.511759i,8354.492188,0.010993215
438,,8.175920+9.605384i,8359.375,0.012318207
435,,-7.167367-3.319391i,8364.257813,0.007713577
433,,-10.873303+1.669192i,8369.140625,0.01074285
430,,-10.448896+13.107251i,8374.023438,0.016369572
428,,-5.389372-1.049105i,8378.90625,0.005361849
426,,13.792494+20.591672i,8383.789063,0.024203188
424,,-20.234307+3.408940i,8388.671875,0.020038531
421,,-5.059919+41.841046i,8393.554688,0.041158094
418,,-1.843492+5.519687i,8398.4375,0.005683007
416,,6.029669+2.179955i,8403.320313,0.006261366
413,,-1.347559-2.571767i,8408.203125,0.00283538
411,,0.255853-4.803914i,8413.085938,0.004697971
408,,3.693131+15.124729i,8417.96875,0.015204192
407,,6.613533+8.680295i,8422.851563,0.010656903
405,,7.713474+32.097882i,8427.734375,0.032237979
403,,33.908703+22.178135i,8432.617188,0.039567895
401,,-39.401803+7.840526i,8437.5,0.039232734
399,,-23.502545+40.791711i,8442.382813,0.04597456
398,,-18.475736-0.440644i,8447.265625,0.018047842
398,,7.929629+22.060492i,8452.148438,0.022892931
398,,-10.293390+22.274326i,8457.03125,0.023962613
398,,19.142472+13.456793i,8461.914063,0.022850718
398,,-30.567741+17.356937i,8466.796875,0.034327944
398,,-22.046039-26.994564i,8471.679688,0.034036171
398,,15.526912+8.943063i,8476.5625,0.017498283
399,,21.472650+15.290880i,8481.445313,0.025742856
399,,-30.927280+9.716362i,8486.328125,0.031657866
399,,0.789952-20.396460i,8491.210938,0.019933351
400,,7.941202+21.827001i,8496.09375,0.022682347
400,,7.552557+18.944761i,8500.976563,0.01991673
401,,-5.040804+35.716085i,8505.859375,0.035224657
401,,-7.434807+29.085770i,8510.742188,0.029317349
402,,-3.355089-1.742814i,8515.625,0.003692133
403,,22.495566+17.610328i,8520.507813,0.027899181
404,,-13.291231-8.792654i,8525.390625,0.015562852
405,,0.424466-17.776913i,8530.273438,0.017365215
406,,6.971830+19.524312i,8535.15625,0.020245843
408,,16.046701+42.089508i,8540.039063,0.043988946
410,,67.468149+11.169006i,8544.921875,0.06678358
412,,-26.300366+23.348090i,8549.804688,0.034344504
415,,-15.584168+43.852520i,8554.6875,0.04544857
417,,-27.291115+20.140299i,8559.570313,0.033123131
420,,-17.854506+14.900139i,8564.453125,0.022710013
423,,8.412512+6.033426i,8569.335938,0.010109785
425,,-7.850397-3.921418i,8574.21875,0.008569649
428,,-12.229424+39.858637i,8579.101563,0.040715393
431,,-33.159213+21.394216i,8583.984375,0.038537065
434,,-16.845753+33.738157i,8588.867188,0.036826153
437,,-12.893631-12.276500i,8593.75,0.017386054
440,,-7.368235+36.140134i,8598.632813,0.036019144
442,,24.097184+14.913691i,8603.515625,0.027674693
446,,13.586422+10.367071i,8608.398438,0.016689422
449,,-20.509255+48.870702i,8613.28125,0.051757583
451,,-16.041337+21.270576i,8618.164063,0.02601695
455,,-9.347483+18.630573i,8623.046875,0.0203555
458,,1.077841+21.609038i,8627.929688,0.021128811
461,,-2.177764+26.142679i,8632.8125,0.025618388
465,,-18.706199+2.252968i,8637.695313,0.018399789
468,,10.445928+15.942401i,8642.578125,0.018613127
471,,1.285189+0.799675i,8647.460938,0.001478191
474,,-4.501252+12.970167i,8652.34375,0.013407264
476,,50.272621+45.345951i,8657.226563,0.066115457
480,,0.657723-4.986890i,8662.109375,0.004912184
483,,1.634464+16.422989i,8666.992188,0.016117307
486,,6.841445+16.130018i,8671.875,0.017110279
490,,-1.425760+10.024172i,8676.757813,0.009887753
490,,-8.933276+30.301414i,8681.640625,0.030850398
497,,5.844513-2.208008i,8686.523438,0.00610126
503,,-15.432390+29.115530i,8691.40625,0.032180257
507,,-4.689704-5.405917i,8696.289063,0.00698889
512,,-11.556171+10.811940i,8701.171875,0.015454488
516,,-5.731295-7.568687i,8706.054688,0.009271316
521,,-45.733653+5.293288i,8710.9375,0.044959923
525,,-4.602553+13.594570i,8715.820313,0.014016167
530,,40.756083+23.178530i,8720.703125,0.045787167
535,,-9.606126-0.095753i,8725.585938,0.009381448
539,,7.062348+42.699551i,8730.46875,0.042265287
543,,-30.635576+11.043693i,8735.351563,0.031802094
547,,-20.953905+39.318378i,8740.234375,0.043509131
551,,2.195336+39.604352i,8745.117188,0.038735499
554,,-7.464466+38.748737i,8750,0.038536286
558,,3.581585-5.277298i,8754.882813,0.006228419
562,,-8.944702+17.237200i,8759.765625,0.018964652
565,,41.093416+32.301746i,8764.648438,0.051044163
568,,13.804323+17.920983i,8769.53125,0.022091065
572,,-6.880359+9.061529i,8774.414063,0.011110975
574,,1.500689+20.389361i,8779.296875,0.019965345
578,,15.067993+7.293123i,8784.179688,0.016347845
580,,-8.947294+5.634308i,8789.0625,0.010325711
584,,-3.948544+1.716900i,8793.945313,0.00420475
587,,-14.272452+17.154541i,8798.828125,0.021792472
590,,-19.223209-17.900403i,8803.710938,0.025651384
592,,9.494800+6.694427i,8808.59375,0.011345226
595,,-17.347203+19.738773i,8813.476563,0.02566232
597,,4.553759+5.992792i,8818.359375,0.007350232
600,,-41.153557+0.206391i,8823.242188,0.040189526
602,,28.213901+16.445577i,8828.125,0.031891625
604,,0.898762+40.672613i,8833.007813,0.039729045
607,,6.317539+4.657817i,8837.890625,0.007665024
609,,-9.093606+12.633566i,8842.773438,0.015201181
612,,-16.893299+17.003597i,8847.65625,0.023407082
614,,4.807334-0.160750i,8852.539063,0.004697286
616,,-3.097473+33.294120i,8857.421875,0.032654194
619,,-15.014194+23.872032i,8862.304688,0.0275401
621,,-41.988357+19.823488i,8867.1875,0.045344404
622,,-26.611483+28.099326i,8872.070313,0.037793639
624,,-15.792116-33.292491i,8876.953125,0.035984452
624,,3.380188+51.453102i,8881.835938,0.050355481
626,,-13.015544+42.209401i,8886.71875,0.043135307
626,,1.222896+34.480087i,8891.601563,0.033693131
626,,4.092851+20.541131i,8896.484375,0.020454019
626,,-25.309750+11.111689i,8901.367188,0.026993662
626,,-17.014649+25.092976i,8906.25,0.029607013
625,,7.447568+5.730465i,8911.132813,0.009176804
625,,-2.773389+72.945854i,8916.015625,0.071287653
625,,-41.764487+22.426532i,8920.898438,0.046293818
625,,-26.150770+27.395112i,8925.78125,0.036985233
624,,23.444046+10.836029i,8930.664063,0.025221848
623,,-52.130484-16.772445i,8935.546875,0.053478744
622,,19.724943+15.579143i,8940.429688,0.024546187
622,,48.585020-18.797792i,8945.3125,0.050873762
621,,-9.969376+54.709004i,8950.195313,0.054306566
620,,-1.996096+29.393368i,8955.078125,0.028770573
620,,-11.998030+57.667343i,8959.960938,0.057521729
619,,-28.519873+22.594465i,8964.84375,0.035532559
618,,-18.823133+33.885890i,8969.726563,0.037854413
617,,-3.405690+43.382047i,8974.609375,0.042495628
615,,-10.580235+35.579595i,8979.492188,0.036249402
613,,-46.371792+3.105247i,8984.375,0.045386373
610,,-2.558434+35.947362i,8989.257813,0.035193644
608,,-24.549921-2.774517i,8994.140625,0.024127153
605,,-6.606697+14.329888i,8999.023438,0.015409715
603,,-10.751918+52.489565i,9003.90625,0.052323688
600,,-27.139328+27.857591i,9008.789063,0.037980479
597,,1.038370+47.083094i,9013.671875,0.045990764
595,,-16.245007+17.046759i,9018.554688,0.022995761
592,,-0.069103+14.220470i,9023.4375,0.013887342
589,,-90.800625+53.303160i,9028.320313,0.102822248
586,,-34.085137-9.379180i,9033.203125,0.034523461
583,,-32.738642+37.783456i,9038.085938,0.048822346
580,,-27.777388+35.897389i,9042.96875,0.044325674
576,,-66.824922+25.383661i,9047.851563,0.069808172
573,,25.814835+18.728738i,9052.734375,0.031145629
570,,1.702567-10.885489i,9057.617188,0.010759601
567,,26.367189+75.453178i,9062.5,0.078054233
564,,-36.409910-6.921138i,9067.382813,0.036193252
560,,-38.979500+50.383765i,9072.265625,0.062208834
557,,-24.947953+15.139409i,9077.148438,0.028498263
554,,-0.788161+41.975103i,9082.03125,0.040998537
551,,1.646230+23.423482i,9086.914063,0.022930918
548,,-0.379644+1.345422i,9091.796875,0.001365195
545,,-24.052433+29.884741i,9096.679688,0.037462563
541,,-8.475646+35.831737i,9101.5625,0.035957529
539,,-56.026467+16.601985i,9106.445313,0.057064942
535,,-37.404473+11.727873i,9111.328125,0.03828122
532,,-41.926900+38.995459i,9116.210938,0.05591629
528,,-18.237552+45.609537i,9121.09375,0.047969384
524,,-1.416042+13.069560i,9125.976563,0.012837937
520,,-27.786422-7.928610i,9130.859375,0.028218231
515,,-12.689493+12.445772i,9135.742188,0.01735757
510,,28.483475+136.376207i,9140.625,0.136053691
506,,-15.714717+53.560261i,9145.507813,0.054509807
501,,-17.535640+37.059982i,9150.390625,0.040038359
497,,-28.393564+46.571569i,9155.273438,0.05326614
493,,0.525264+27.939260i,9160.15625,0.027289255
492,,-42.460311+27.129534i,9165.039063,0.049206441
483,,-32.106542+22.631547i,9169.921875,0.0383606
479,,-37.307416+22.829660i,9174.804688,0.042713159
475,,-41.742629+77.390172i,9179.6875,0.085869146
472,,8.732080+29.404866i,9184.570313,0.029955095
468,,-44.385605+40.349858i,9189.453125,0.058579043
465,,-53.855492+33.126352i,9194.335938,0.061746011
462,,-43.284503+50.099224i,9199.21875,0.064656111
458,,-21.346356+31.939062i,9204.101563,0.03751539
455,,-6.731392+76.524478i,9208.984375,0.075019499
452,,-21.004137+54.255782i,9213.867188,0.056815997
448,,-43.771948+12.394062i,9218.75,0.044426577
445,,-46.990766+14.939359i,9223.632813,0.048152717
442,,-7.964953+23.745244i,9228.515625,0.024458496
439,,-25.801264+30.463993i,9233.398438,0.038986255
436,,-53.216733+44.522660i,9238.28125,0.067758857
433,,-31.251508+23.490523i,9243.164063,0.03817924
431,,-7.160152+19.105546i,9248.046875,0.019924978
429,,-30.934588+54.960441i,9252.929688,0.061590046
426,,-29.921718+55.499664i,9257.8125,0.061573965
424,,-16.050180+6.663582i,9262.695313,0.016971173
422,,-38.778845+21.690825i,9267.578125,0.043391593
419,,38.484239-83.167874i,9272.460938,0.089492413
416,,-29.370216+45.797157i,9277.34375,0.053130647
414,,-34.282579+32.542956i,9282.226563,0.046160935
411,,-66.866318+44.364302i,9287.109375,0.078364475
409,,-14.625869+3.242737i,9291.992188,0.014629916
408,,-60.049785+51.734773i,9296.875,0.077404289
405,,-43.282830+45.078118i,9301.757813,0.061028829
404,,-50.516852+64.939550i,9306.640625,0.080346216
402,,-50.396258+47.689135i,9311.523438,0.067757087
401,,-50.857039+31.326802i,9316.40625,0.058331174
400,,-32.113528+108.811416i,9321.289063,0.110792309
400,,-29.565490+82.097517i,9326.171875,0.085213797
399,,-81.243489+2.551954i,9331.054688,0.079378476
399,,-41.259480+45.229784i,9335.9375,0.059786669
399,,-71.940293+51.562251i,9340.820313,0.08643583
400,,-49.447620+29.513716i,9345.703125,0.056236151
400,,-68.114923+48.311921i,9350.585938,0.081551356
401,,-57.797643+47.632634i,9355.46875,0.073140785
401,,-73.353862+59.684134i,9360.351563,0.092350934
401,,48.000642+38.930909i,9365.234375,0.060355018
402,,-56.634416+36.112759i,9370.117188,0.0655941
403,,-37.818782+56.565305i,9375,0.066448559
403,,15.214795-3.502531i,9379.882813,0.015246818
403,,561.549743-187.349884i,9384.765625,0.578103631
403,,-25.812651-15.582857i,9389.648438,0.029444912
404,,-55.033628+34.995274i,9394.53125,0.063689318
405,,-57.392640+19.943926i,9399.414063,0.059335115
406,,-43.543644+43.447470i,9404.296875,0.060070356
407,,-69.297500+44.835074i,9409.179688,0.080602367
409,,-104.220101+52.322091i,9414.0625,0.113883395
411,,-52.440944+53.580015i,9418.945313,0.073215299
413,,-29.732050+44.800988i,9423.828125,0.052508952
416,,-40.979114+42.802838i,9428.710938,0.057867988
418,,-95.612248+63.552864i,9433.59375,0.112116301
420,,-62.619638+71.833570i,9438.476563,0.09306226
423,,-91.551366+51.174331i,9443.359375,0.102424903
426,,-74.331688+10.125990i,9448.242188,0.073259995
428,,-44.737000+24.404570i,9453.125,0.049766206
431,,-77.206760+9.838972i,9458.007813,0.07600699
433,,-70.959671+42.294647i,9462.890625,0.080672055
436,,-65.084277+74.363914i,9467.773438,0.096506685
439,,-125.168566+37.377837i,9472.65625,0.127568642
442,,-33.872020+77.732544i,9477.539063,0.082804566
445,,-49.233496+38.758279i,9482.421875,0.06119036
449,,-49.902725+73.634494i,9487.304688,0.086866432
451,,-65.858904+68.159354i,9492.1875,0.092557792
455,,-250.888744-22.500268i,9497.070313,0.245991856
459,,-96.912271+53.743653i,9501.953125,0.108219555
462,,-105.035818+38.495717i,9506.835938,0.109246067
466,,-112.931217+49.190110i,9511.71875,0.120292233
468,,-80.892146+21.627864i,9516.601563,0.081771024
472,,-115.733483+53.753016i,9521.484375,0.124616515
475,,-110.101121+84.046255i,9526.367188,0.135267231
479,,-202.682324+47.127223i,9531.25,0.203212073
482,,-86.201074+21.248305i,9536.132813,0.086700468
485,,-95.461684+83.347072i,9541.015625,0.123756585
488,,-79.459392+77.683465i,9545.898438,0.10851941
490,,-39.873968+99.331703i,9550.78125,0.104527413
495,,-162.468769+13.770919i,9555.664063,0.159229823
499,,-128.494189+31.453196i,9560.546875,0.129187298
503,,-142.513895+44.182086i,9565.429688,0.145708449
508,,-112.852736+60.272141i,9570.3125,0.124940748
512,,-126.913410+77.752405i,9575.195313,0.145348625
517,,-138.940177+43.108709i,9580.078125,0.142064617
522,,-174.006630+66.631620i,9584.960938,0.181960823
526,,-186.766224+45.741155i,9589.84375,0.18777922
531,,-214.216127+42.716614i,9594.726563,0.213314108
535,,-236.746975+33.756139i,9599.609375,0.233536519
540,,-465.106714-21.800366i,9604.492188,0.454704438
543,,1390.966540+522.751844i,9609.375,1.451126334
547,,120.262915+42.974981i,9614.257813,0.124717461
551,,-23.316389+99.760927i,9619.140625,0.100048323
554,,-72.676451+71.150304i,9624.023438,0.099322851
558,,-16.690528+27.603304i,9628.90625,0.031501008
561,,-126.853792+106.973279i,9633.789063,0.162048084
565,,-96.350562+86.786715i,9638.671875,0.126634835
568,,-130.009448+33.171596i,9643.554688,0.131029839
571,,-134.416808-143.768170i,9648.4375,0.192204681
575,,-141.281436+103.269157i,9653.320313,0.170898334
578,,-172.603290+118.076682i,9658.203125,0.204225344
582,,-120.595208+162.635913i,9663.085938,0.197723508
585,,-201.033450+55.399539i,9667.96875,0.203639759
588,,-210.304639+75.013250i,9672.851563,0.218049216
590,,-160.974456+100.394316i,9677.734375,0.185268588
592,,-188.683489+49.336640i,9682.617188,0.190456136
595,,-158.847749+51.145459i,9687.5,0.162967378
597,,-187.605946+78.479331i,9692.382813,0.198593046
600,,-128.328921+162.950448i,9697.265625,0.202554131
602,,-357.574310+12.903605i,9702.148438,0.349420954
605,,-315.745269-7.980856i,9707.03125,0.308443473
607,,-394.954348+69.271885i,9711.914063,0.391585162
610,,-534.152031-32.571334i,9716.796875,0.52260173
612,,480.610703+354.059020i,9721.679688,0.582955005
615,,-76.567260+219.765573i,9726.5625,0.227267417
617,,-207.681658+159.174403i,9731.445313,0.25553146
619,,-255.304792+108.645157i,9736.328125,0.270957481
620,,-278.813284+123.355546i,9741.210938,0.297736975
622,,-242.888919+153.876743i,9746.09375,0.280790299
623,,-283.308953+119.186831i,9750.976563,0.300155128
624,,-318.928962+142.291233i,9755.859375,0.341046159
625,,-295.665015+122.510324i,9760.742188,0.312540556
625,,-84.970201+12.677075i,9765.625,0.083897139
626,,-422.693343+141.948500i,9770.507813,0.435440709
626,,-377.122622+151.717624i,9775.390625,0.396969605
625,,-412.376760+111.654525i,9780.273438,0.417212056
625,,-399.857277+115.659169i,9785.15625,0.40649276
624,,-433.113740+151.279795i,9790.039063,0.448020958
624,,-479.397315+99.296299i,9794.921875,0.478098452
623,,-487.043454+114.210502i,9799.804688,0.488530566
623,,-541.031218+117.387704i,9804.6875,0.540644132
622,,-559.942190+137.862857i,9809.570313,0.563148484
622,,-653.500859+37.106812i,9814.453125,0.639212405
622,,-666.847988-21.813209i,9819.335938,0.651567048
621,,-708.753912-61.531532i,9824.21875,0.694745971
620,,-737.993094-425.869799i,9829.101563,0.832085631
620,,-837.512888+1251.729967i,9833.984375,1.470774371
619,,-890.552636+515.572789i,9838.867188,1.004910476
617,,-949.482386+377.861020i,9843.75,0.997956932
615,,-1053.876813+333.832660i,9848.632813,1.07957674
613,,-922.131078+336.380683i,9853.515625,0.95856347
612,,-1166.925394+347.154393i,9858.398438,1.188934683
609,,-1273.067429+378.390909i,9863.28125,1.296983961
607,,-1390.140945+319.557073i,9868.164063,1.392965878
604,,-1521.790093+358.432624i,9873.046875,1.52678888
602,,-1714.944254+384.518526i,9877.929688,1.716331387
599,,-1718.685719+559.731273i,9882.8125,1.765170067
596,,-2094.659735+450.178726i,9887.695313,2.092274682
593,,-2367.754664+386.686398i,9892.578125,2.342893015
590,,-2698.530728+436.686926i,9897.460938,2.66956601
588,,-3118.894191+520.351906i,9902.34375,3.087894189
585,,-3631.428842+502.065188i,9907.226563,3.580050006
581,,-4331.094156+585.556687i,9912.109375,4.268064504
578,,-5218.402745+724.973195i,9916.992188,5.145040022
575,,-6723.011099+837.451826i,9921.875,6.616180581
572,,-8889.424647+916.792465i,9926.757813,8.727124365
568,,-12737.910516+1229.138179i,9931.640625,12.49714418
565,,-22093.344861+2463.995790i,9936.523438,21.70929765
562,,-65141.634348+6250.064491i,9941.40625,63.9070128
558,,81972.074192-7210.303986i,9946.289063,80.35993567
556,,26910.428149-2055.036834i,9951.171875,26.3562318
553,,16634.632451-700.424743i,9956.054688,16.25915245
550,,12238.277117-725.494365i,9960.9375,11.97242401
547,,9955.718482-592.573574i,9965.820313,9.739588041
543,,8821.366446-354.915341i,9970.703125,8.621585274
540,,7777.797155-233.707139i,9975.585938,7.598933181
537,,7252.620272-206.341593i,9980.46875,7.085502883
534,,6885.750153-140.987906i,9985.351563,6.725774793
531,,6575.063042-107.303779i,9990.234375,6.421815012
527,,6451.690102-71.224767i,9995.117188,6.300862539
,,,10000,
